Unnamed: 0,ID_LIN_TRA,NOMBRE,CIRCUITO,TRAMO,PROPIEDAD,TENSION_KV,LONG_KM,ESTADO,F_OPERACIO,FECH_ACT,PROVINCIA,Latitud,Longitud
116,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.63826463299995,-65.45922592999995
117,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.638573854999947,-65.46083491499996
118,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.63837052299993,-65.46491809299994
119,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.63787090599993,-65.46949936299995
120,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.63757056999998,-65.47150802599998
121,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.636820580999935,-65.47242169699996
122,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.63569748499998,-65.47415790399998
123,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.634500337999956,-65.47630560299996
124,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.631897589999937,-65.47982800299997
125,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.62944825199997,-65.48325686099997
126,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.63088538599993,-65.48723486699998
127,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.63052053899997,-65.48903754599996
128,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.63007525899997,-65.49100227599996
129,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.62968192699998,-65.49293814699996
130,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.628692598999976,-65.49668409799995
131,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.62809865099996,-65.49925006099994
132,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.62681493299993,-65.50470240099997
133,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.62603437799993,-65.50772057699999
134,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.622823103999963,-65.51334281799996
135,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.619872960999945,-65.51587806499998
136,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.61794748099993,-65.51750330499993
137,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.61550503099994,-65.52385060099994
138,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.61532842599996,-65.53144883299996
139,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.614689332999944,-65.53778773699997
140,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.614307097999983,-65.54035005099996
141,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.61401443599993,-65.54242523599999
142,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.612201569999968,-65.54438620299999
143,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.609244288999943,-65.54762417999996
144,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.60604880899996,-65.55088260099996
145,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.60460330799998,-65.55236836699999
146,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.602918471999946,-65.55440046399997
147,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59885925699996,-65.55894860799998
148,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59716219999996,-65.56083218999999
149,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59741768699996,-65.56445357699994
150,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59772292099996,-65.57069314499995
151,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59823866199997,-65.57818323199996
152,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.598447979999943,-65.58286991199998
153,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.598158599999977,-65.58508771799995
154,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.597788024999943,-65.58765367499996
155,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59750322599996,-65.58953103699997
156,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.597187003999977,-65.59175508199996
157,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59675343199996,-65.59474004299994
158,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59564550999994,-65.60173788599997
159,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59511697499994,-65.60447280399995
160,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59490663099996,-65.60659121699996
161,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59463232799993,-65.60993587899998
162,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59405578999997,-65.61461527399996
163,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.59177167599995,-65.61726465299995
164,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.519371002999947,-65.75701682199997
165,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.51266990299996,-65.77405498199994
166,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.50597838699997,-65.78961695799995
167,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.437469368999928,-65.99286551499995
168,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.410608001999947,-65.99894466299997
169,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.391174545999945,-66.00332340399996
170,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.326901676999967,-66.14603917299996
171,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.31045407699997,-66.14945315399996
172,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.278199187999974,-66.19357859499996
173,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.256524766999974,-66.32086963199998
174,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.255803682999957,-66.32456353799995
175,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.255249007999964,-66.32771481299994
176,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.25466311899993,-66.33091250399997
177,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.25416017499998,-66.33395307399996
178,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.25327052299997,-66.33859510099995
179,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.252682299999947,-66.34210511199996
180,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.25194963399997,-66.34622489899994
181,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.251115267999975,-66.35074243199995
182,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.250371894999944,-66.35493922599994
183,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.249741736999965,-66.35842849599999
184,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.24888358799996,-66.36334112999998
185,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.246838668999946,-66.36560203999994
186,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.24414791299995,-66.36865862099995
187,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.24143404099993,-66.37173697099996
188,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.23971477799995,-66.37359565399998
189,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.23928350999995,-66.37506070499995
190,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.238199764999933,-66.37836836399998
191,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.23677568299996,-66.38291099299994
192,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.235577233999948,-66.38669038099994
193,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.23383098799997,-66.39226197199997
194,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.23279198499995,-66.39554013499998
195,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.231701991999955,-66.39898785999998
196,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.230103526999983,-66.40392076399996
197,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.22846490999996,-66.40914165599997
198,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.22708773299996,-66.41352844299996
199,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.22584822699997,-66.41751451099998
200,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.223699345999933,-66.42423581999998
201,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.22246078999996,-66.42812958499997
202,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.22107102899997,-66.43247728999995
203,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.219179698999938,-66.43846397499993
204,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.21809341599993,-66.44187260699994
205,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.216561917999968,-66.44667531199997
206,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.214868706999937,-66.45200460999996
207,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.21316012999995,-66.45733143699994
208,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.212172273999958,-66.46052774399993
209,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.211104217999942,-66.46389434299994
210,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.209993443999963,-66.46728567899999
211,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.20884393999995,-66.47143832599994
212,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.207634773999928,-66.47559692399994
213,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.206429712999977,-66.47970886799993
214,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.20522422199997,-66.48389061599994
215,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.185814645999983,-66.57417859799995
216,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.183120521999967,-66.58534072799995
217,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.182151139999974,-66.58879615699993
218,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.18111744899994,-66.59230136799994
219,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.18031399299997,-66.59655671299998
220,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.179072245999976,-66.60081909499996
221,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.17805741399997,-66.60452418699998
222,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.176801069999957,-66.60901203899994
223,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.175819613999977,-66.61297752899998
224,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.17479985799997,-66.61684397499994
225,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.173820234999937,-66.62099827299994
226,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.17267043099997,-66.62550671799994
227,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.171501518999943,-66.62922335999997
228,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.17065116199996,-66.63270133999998
229,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.16843390799994,-66.63579816899994
230,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.165954042999942,-66.63932912899998
231,1135.0,COBOS - ANDES,C1,COBOS - ANDES,AES ANDES S.A.,345.0,404.64,EN OPERACION,2005-01-01,2023-04-20,ANTOFAGASTA-EL LOA,-24.163492900999927,-66.64284891199998
